,Price,Width of the Display,Height of the Display,Hard Drive Capacity,SSD Capacity,Ram Size,Processor Speed,Screen Size (inch)
3513,21.94,1920.0,1080.0,256.0,240.0,8.0,0.0,15.0
3514,304.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3515,330.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3516,334.8,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
3517,68.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
3518,330.0,1920.0,1080.0,256.0,512.0,16.0,0.0,15.6
3519,300.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
3520,107.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3521,375.0,1920.0,1080.0,256.0,240.0,32.0,0.0,14.0
3522,175.0,1366.0,768.0,256.0,256.0,16.0,2.6,12.5
3523,1500.0,1920.0,1080.0,256.0,256.0,8.0,0.0,14.0
3524,198.0,1920.0,1080.0,256.0,128.0,4.0,4.1,15.6
3525,160.0,1920.0,1080.0,64.0,64.0,8.0,0.0,15.4
3526,599.0,1920.0,1080.0,256.0,256.0,16.0,2.6,14.0
3527,135.0,1920.0,1080.0,256.0,240.0,8.0,2.6,12.5
3528,40.0,1920.0,1080.0,4.0,240.0,4.0,2.3,14.0
3529,800.0,1920.0,1080.0,256.0,512.0,16.0,2.8,15.6
3530,230.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
3531,60.0,1366.0,768.0,500.0,240.0,8.0,2.3,14.0
3532,119.0,1920.0,1080.0,256.0,256.0,8.0,2.4,14.0
3533,400.8,1280.0,720.0,256.0,240.0,8.0,3.0,13.3
3534,260.0,1366.0,768.0,256.0,512.0,16.0,2.4,14.0
3535,70.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3536,219.0,1280.0,800.0,256.0,16.0,4.0,1.8,10.1
3537,149.0,1366.0,768.0,64.0,64.0,4.0,1.6,14.0
3538,129.0,1366.0,768.0,256.0,180.0,4.0,2.4,15.6
3539,275.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3540,320.8,1280.0,720.0,256.0,120.0,8.0,2.6,14.0
3541,406.2,1920.0,1080.0,256.0,480.0,8.0,1.99,10.8
3542,462.8,1280.0,720.0,256.0,960.0,8.0,2.6,14.0
3543,446.2,1920.0,1080.0,256.0,960.0,8.0,2.8,14.0
3544,66.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3545,82.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3546,154.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3547,326.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3548,726.5,1920.0,1080.0,256.0,256.0,8.0,4.0,15.6
3549,336.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3550,2722.0,1920.0,1080.0,256.0,4.0,8.0,1.8,14.0
3551,6.51,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3552,85.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3553,117.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3554,21.6,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
3555,316.5,1920.0,1080.0,256.0,256.0,8.0,0.0,13.3
3556,130.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3557,32.4,1920.0,1080.0,256.0,240.0,8.0,0.0,17.3
3558,58.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3559,85.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3560,419.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3561,359.8,1280.0,720.0,256.0,256.0,8.0,3.0,14.0
3562,92.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3563,130.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3564,90.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3565,37.8,1920.0,1080.0,256.0,240.0,8.0,0.0,15.4
3566,411.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3567,320.8,1280.0,720.0,256.0,240.0,8.0,2.7,14.0
3568,294.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3569,120.0,1366.0,768.0,256.0,4.0,4.0,1.1,14.0
3570,145.0,1920.0,1080.0,256.0,64.0,8.0,1.1,14.0
3571,425.0,3072.0,1920.0,1.0,1.0,40.0,4.7,16.0
3572,290.0,1366.0,768.0,500.0,240.0,8.0,3.2,15.6
3573,573.0,1920.0,1080.0,256.0,256.0,12.0,1.3,15.6
3574,29.98,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3575,485.0,2256.0,1504.0,256.0,512.0,16.0,3.0,13.5
3576,287.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3577,99.0,1920.0,1080.0,120.0,120.0,4.0,2.5,12.5
3578,341.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3579,410.0,1920.0,1080.0,256.0,240.0,8.0,1.9,8.43
3580,59.84,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3581,775.0,1920.0,1080.0,256.0,1.0,16.0,3.6,13.3
3582,70.0,1920.0,1080.0,256.0,240.0,8.0,2.5,15.6
3583,400.0,1920.0,1080.0,512.0,512.0,32.0,2.5,15.6
3584,170.9,1366.0,768.0,32.0,240.0,4.0,1.1,11.6
3585,167.8,3200.0,1800.0,256.0,128.0,8.0,2.4,13.3
3586,980.0,1920.0,1080.0,256.0,256.0,16.0,5.2,15.6
3587,190.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3588,344.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3589,69.6,1280.0,720.0,256.0,32.0,2.0,1.44,11.0
3590,789.0,1920.0,1080.0,256.0,240.0,8.0,2.9,10.1
3591,368.0,1920.0,1080.0,256.0,512.0,16.0,1.7,14.0
3592,1409.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3593,439.0,1920.0,1080.0,512.0,512.0,8.0,0.0,13.5
3594,195.0,1366.0,768.0,64.0,64.0,4.0,1.1,14.0
3595,367.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3596,49.0,1920.0,1080.0,320.0,240.0,8.0,2.5,14.0
3597,300.0,1920.0,1080.0,512.0,512.0,16.0,2.8,14.0
3598,94.94,1366.0,768.0,500.0,240.0,4.0,1.87,15.6
3599,360.0,1280.0,720.0,256.0,120.0,8.0,0.0,14.0
3600,9.76,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3601,396.2,1920.0,1080.0,256.0,120.0,8.0,2.8,12.5
3602,61.62,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3603,41.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3604,419.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3605,2144.0,1920.0,1080.0,256.0,240.0,8.0,1.99,14.0
3606,372.8,1280.0,720.0,256.0,480.0,8.0,0.0,14.0
3607,632.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3608,522.5,1920.0,1080.0,256.0,120.0,8.0,0.0,15.6
3609,573.0,1280.0,720.0,256.0,480.0,8.0,3.0,12.5
3610,299.8,1280.0,720.0,256.0,240.0,8.0,3.0,14.0
3611,58.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3612,92.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3613,678.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3614,139.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3615,111.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3616,127.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3617,135.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3618,303.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3619,571.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3620,485.8,1920.0,1080.0,256.0,240.0,8.0,2.8,12.5
3621,406.2,1920.0,1080.0,256.0,480.0,8.0,1.99,10.8
3622,452.5,1280.0,720.0,256.0,240.0,8.0,1.99,12.5
3623,747.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3624,51.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3625,422.0,1280.0,720.0,256.0,240.0,8.0,4.0,14.0
3626,270.0,1280.0,720.0,256.0,120.0,8.0,3.1,14.0
3627,41.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3628,201.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3629,95.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3630,47.38,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3631,489.5,1920.0,1080.0,256.0,240.0,8.0,0.0,14.1
3632,94.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3633,99.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3634,408.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3635,21.98,1920.0,1080.0,256.0,240.0,8.0,0.0,15.0
3636,66.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3637,266.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3638,124.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3639,31.33,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3640,58.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3641,380.5,1280.0,720.0,256.0,120.0,8.0,3.0,14.0
3642,331.2,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
3643,5.42,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3644,71.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3645,331.2,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
3646,326.5,1920.0,1080.0,256.0,120.0,8.0,0.0,14.0
3647,41.6,1920.0,1080.0,256.0,240.0,8.0,0.0,11.6
3648,110.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3649,46.12,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3650,339.5,1920.0,1080.0,256.0,240.0,8.0,2.8,14.0
3651,38.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3652,81.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3653,316.2,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
3654,370.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3655,91.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3656,5.42,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3657,19.19,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3658,78.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3659,31.45,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3660,764.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3661,348.2,1280.0,720.0,256.0,480.0,8.0,3.0,14.0
3662,404.0,1280.0,720.0,256.0,240.0,8.0,3.0,13.3
3663,101.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3664,90.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3665,289.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3666,328.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3667,320.8,1280.0,720.0,256.0,120.0,8.0,2.6,14.0
3668,83.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3669,15.94,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3670,8.68,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3671,217.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3672,78.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3673,95.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3674,91.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3675,125.0,1920.0,1080.0,256.0,240.0,8.0,0.0,4.5
3676,228.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3677,45.0,1280.0,800.0,16.0,16.0,4.0,2.16,11.6
3678,23.88,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3679,150.0,1920.0,1080.0,256.0,240.0,6.0,1.5,17.3
3680,636.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3681,285.0,1920.0,1080.0,256.0,240.0,8.0,0.0,13.3
3682,149.0,1366.0,768.0,128.0,128.0,4.0,1.1,15.6
3683,300.0,1366.0,768.0,256.0,256.0,12.0,2.0,14.0
3684,470.0,1920.0,1080.0,256.0,240.0,8.0,2.8,12.5
3685,695.0,1920.0,1080.0,256.0,512.0,16.0,2.6,17.3
3686,94.94,1366.0,768.0,500.0,240.0,4.0,1.87,15.6
3687,10.51,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3688,70.0,1920.0,1080.0,62.0,64.0,4.0,1.1,11.6
3689,36.88,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3690,550.0,1366.0,768.0,500.0,500.0,4.0,2.6,14.0
3691,99.5,1366.0,768.0,32.0,32.0,4.0,1.1,11.6
3692,2374.0,1920.0,1080.0,256.0,240.0,8.0,0.0,11.0
3693,40.0,1366.0,768.0,16.0,16.0,2.0,0.0,11.5
3694,318.0,1920.0,1080.0,256.0,240.0,8.0,3.1,14.0
3695,695.0,1920.0,1080.0,512.0,512.0,32.0,2.6,15.6
3696,120.0,1366.0,768.0,240.0,240.0,8.0,2.5,14.0
3697,650.0,1920.0,1080.0,256.0,1.0,16.0,2.4,14.0
3698,37.0,1920.0,1080.0,250.0,240.0,2.0,2.4,14.0
3699,354.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3700,9.43,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3701,630.0,1920.0,1200.0,256.0,256.0,32.0,2.5,15.6
3702,149.6,1366.0,768.0,32.0,240.0,4.0,2.1,11.6
3703,348.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3704,353.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3705,376.2,1280.0,720.0,256.0,256.0,8.0,0.0,13.3
3706,44.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3707,114.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3708,239.8,1366.0,768.0,256.0,512.0,8.0,1.6,14.0
3709,50.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3710,463.8,1920.0,1080.0,256.0,480.0,8.0,2.3,12.5
3711,7.59,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3712,133.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3713,360.0,1920.0,1080.0,256.0,960.0,8.0,1.99,10.8
3714,340.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3715,323.2,1920.0,1080.0,256.0,120.0,8.0,3.1,14.0
3716,336.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3717,461.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3718,134.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3719,433.8,1280.0,720.0,256.0,240.0,8.0,3.0,15.6
3720,603.5,1920.0,1080.0,256.0,960.0,8.0,3.0,15.6
3721,806.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3722,108.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3723,127.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3724,203.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3725,551.0,1920.0,1080.0,256.0,480.0,8.0,3.0,15.6
3726,99.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3727,80.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3728,460.8,1920.0,1080.0,256.0,120.0,8.0,3.0,15.6
3729,547.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3730,5.42,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3731,108.0,1920.0,1080.0,256.0,256.0,8.0,2.6,14.0
3732,29.0,1366.0,768.0,256.0,16.0,4.0,1.1,11.6
3733,56.0,1920.0,1080.0,256.0,64.0,4.0,1.2,11.6
3734,125.0,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
3735,64.94,1920.0,1080.0,128.0,128.0,2.0,1.4,11.6
3736,550.0,3840.0,2160.0,256.0,512.0,16.0,3.0,14.0
3737,90.0,1366.0,768.0,4.0,32.0,4.0,1.1,11.6
3738,600.0,1920.0,1080.0,512.0,512.0,16.0,2.3,15.0
3739,50.0,1366.0,768.0,16.0,16.0,4.0,2.16,11.6
3740,46.0,1366.0,768.0,16.0,16.0,4.0,1.6,11.6
3741,120.0,1600.0,900.0,256.0,256.0,16.0,0.0,14.0
3742,110.0,1920.0,1080.0,256.0,256.0,16.0,2.6,14.0
3743,193.0,1366.0,768.0,128.0,128.0,8.0,2.6,14.0
3744,180.0,1920.0,1080.0,256.0,256.0,16.0,1.7,13.5
3745,100.0,1920.0,1080.0,256.0,256.0,8.0,2.5,15.6
3746,188.0,1920.0,1080.0,512.0,512.0,16.0,4.2,8.43
3747,195.0,1920.0,1080.0,256.0,240.0,8.0,0.0,12.0
3748,299.0,1920.0,1080.0,512.0,512.0,8.0,2.8,14.0
3749,200.0,1920.0,1080.0,512.0,512.0,16.0,2.8,14.0
3750,150.0,1920.0,1080.0,64.0,64.0,4.0,1.1,10.3
3751,404.0,1920.0,1080.0,256.0,256.0,8.0,1.6,14.0
3752,30.0,1366.0,768.0,256.0,32.0,4.0,1.1,11.6
3753,159.0,1920.0,1080.0,8.0,256.0,8.0,1.9,12.5
3754,57.0,1366.0,768.0,16.0,16.0,4.0,2.16,11.6
3755,550.0,1920.0,1080.0,256.0,256.0,16.0,2.8,15.6
3756,168.0,1920.0,1080.0,256.0,2.0,8.0,1.7,15.6
3757,64.0,1920.0,1080.0,256.0,240.0,8.0,1.9,13.3
3758,124.0,1920.0,1280.0,64.0,64.0,64.0,1.1,10.5
3759,130.0,1366.0,768.0,128.0,128.0,16.0,2.6,14.0
3760,130.0,1366.0,768.0,320.0,240.0,8.0,2.3,14.0
3761,300.0,1920.0,1200.0,256.0,256.0,8.0,3.2,15.6
3762,275.0,1920.0,1200.0,512.0,512.0,16.0,2.0,16.0
3763,225.0,1920.0,1080.0,16.0,256.0,16.0,1.9,14.0
3764,80.0,1920.0,1080.0,120.0,240.0,8.0,1.8,14.0
3765,405.8,1920.0,1080.0,256.0,480.0,8.0,1.99,10.8
3766,44.22,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3767,40.0,1920.0,1080.0,1.0,240.0,8.0,0.0,8.43
3768,53.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3769,411.0,1920.0,1080.0,256.0,960.0,8.0,1.99,10.8
3770,97.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3771,579.0,1600.0,900.0,256.0,256.0,8.0,2.4,17.3
3772,192.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3773,390.8,1920.0,1080.0,256.0,480.0,8.0,2.8,14.0
3774,20.61,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3775,419.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3776,95.94,1366.0,768.0,256.0,128.0,4.0,1.7,13.3
3777,97.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3778,286.0,1920.0,1080.0,256.0,256.0,16.0,1.8,13.3
3779,21.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3780,21.8,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
3781,101.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3782,416.8,1920.0,1080.0,256.0,120.0,8.0,2.8,12.5
3783,280.8,1280.0,720.0,256.0,120.0,8.0,2.6,14.0
3784,120.0,1920.0,1080.0,256.0,256.0,8.0,2.6,14.0
3785,150.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3786,300.0,1366.0,768.0,500.0,240.0,4.0,2.7,15.6
3787,130.0,1920.0,1080.0,256.0,240.0,16.0,2.0,14.0
3788,92.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3789,10.85,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3790,280.8,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
3791,335.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3792,345.8,1280.0,720.0,256.0,240.0,8.0,2.7,14.0
3793,60.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3794,95.0,1920.0,1080.0,4.0,128.0,4.0,0.0,11.6
3795,370.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3796,783.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3797,90.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3798,434.5,1280.0,720.0,256.0,240.0,8.0,3.0,13.3
3799,1772.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3800,110.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3801,370.8,1280.0,720.0,256.0,240.0,8.0,0.0,14.0
3802,435.2,1280.0,720.0,256.0,240.0,8.0,3.0,15.6
3803,59.53,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3804,160.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3805,814.5,1920.0,1080.0,256.0,2.0,8.0,2.8,12.5
3806,522.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3807,29.84,1920.0,1080.0,16.0,16.0,4.0,0.0,11.6
3808,431.2,1280.0,720.0,256.0,960.0,8.0,2.6,14.0
3809,65.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3810,52.72,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3811,222.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3812,177.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3813,714.0,1920.0,1080.0,256.0,960.0,8.0,3.0,13.3
3814,363.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3815,383.0,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
3816,344.8,1920.0,1080.0,256.0,120.0,8.0,2.8,14.0
3817,484.0,1280.0,720.0,256.0,2.0,8.0,3.1,14.0
3818,97.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3819,424.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3820,573.0,1280.0,720.0,256.0,480.0,8.0,3.0,15.6
3821,26.7,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3822,58.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3823,9.76,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3824,487.5,1280.0,720.0,256.0,120.0,8.0,0.0,12.5
3825,84.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3826,166.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3827,375.5,1920.0,1080.0,256.0,120.0,8.0,2.8,12.5
3828,647.0,1280.0,720.0,256.0,960.0,8.0,3.0,15.6
3829,16.27,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3830,404.0,1280.0,720.0,256.0,240.0,8.0,3.0,13.3
3831,428.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3832,106.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3833,74.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3834,530.0,1280.0,720.0,256.0,960.0,8.0,3.0,14.0
3835,675.5,1280.0,720.0,256.0,240.0,8.0,0.0,15.6
3836,3060.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3837,665.5,1920.0,1080.0,256.0,960.0,8.0,1.49,15.6
3838,489.5,1280.0,720.0,256.0,480.0,8.0,3.0,14.0
3839,45.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3840,317.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3841,10.85,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3842,33.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3843,230.0,1920.0,1080.0,256.0,240.0,8.0,0.0,11.6
3844,331.0,1280.0,720.0,256.0,120.0,8.0,2.7,14.0
3845,39.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3846,90.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3847,396.2,1920.0,1080.0,256.0,120.0,8.0,2.8,12.5
3848,687.0,1920.0,1080.0,256.0,256.0,8.0,4.0,15.6
3849,754.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3850,679.0,1920.0,1080.0,256.0,512.0,32.0,2.6,15.6
3851,81.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3852,379.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3853,145.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3854,54.75,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3855,500.5,1280.0,720.0,256.0,240.0,8.0,3.0,15.6
3856,389.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3857,483.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3858,19.53,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3859,338.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3860,263.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3861,574.5,1920.0,1080.0,256.0,480.0,8.0,3.0,14.0
3862,125.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3863,416.8,1920.0,1080.0,256.0,120.0,8.0,2.8,12.5
3864,554.0,1280.0,720.0,256.0,960.0,8.0,1.99,12.5
3865,466.2,1280.0,720.0,256.0,120.0,8.0,0.0,14.0
3866,41.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3867,281.8,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
3868,203.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3869,335.2,1280.0,720.0,256.0,120.0,8.0,2.7,14.0
3870,22.34,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3871,734.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3872,493.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3873,471.2,1920.0,1080.0,256.0,240.0,8.0,3.0,15.6
3874,110.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3875,165.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3876,178.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3877,92.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3878,149.4,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
3879,127.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3880,116.3,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3881,391.5,1280.0,720.0,256.0,480.0,8.0,2.6,14.0
3882,431.2,1280.0,720.0,256.0,960.0,8.0,2.6,14.0
3883,303.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3884,134.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3885,281.0,1280.0,720.0,256.0,120.0,8.0,0.0,14.0
3886,302.8,1280.0,720.0,256.0,120.0,8.0,2.6,14.0
3887,432.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3888,182.0,1600.0,900.0,500.0,240.0,8.0,0.0,14.0
3889,91.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
3890,93.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
